mdl-(1,2,0)-163-31E109C42976C729	vertices = (vtx-A04-51-n1-1, vtx-A04-76-0-2, vtx-C03-91-0-2)	Δ = 163	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 2 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 12.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A4-5, irr-A4-5)	(1,3) : 1 x (irr-A4-5, irr-C3-6-q)
mdl-(1,2,0)-164-4FE532CE3A00FBBF	vertices = (vtx-A04-51-n1-1, vtx-A04-76-0-2, vtx-A05-92-0-2)	Δ = 164	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 2 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 12 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-A4-5)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-165-6E68AA2E15095F3A	vertices = (vtx-A04-51-n1-1, vtx-A04-76-0-2, vtx-A05-93-0-2)	Δ = 165	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 2 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 13 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A4-5, irr-A4-5)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-169-3772FAA7B9F47C30	vertices = (vtx-A04-51-n1-1, vtx-C03-89-0-2, vtx-C03-89-0-2)	Δ = 169	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 11 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)	(1,3) : 1 x (irr-A4-5, irr-C3-6-q)
mdl-(1,2,0)-171-CEA0F817B58AA451	vertices = (vtx-A04-51-n1-1, vtx-A03-61-0-2, vtx-C04-119-0-2)	Δ = 171	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 11 x (irr-C4-8-q) + 1 x (irr-C4-27)	(1,2) : 1 x (irr-A4-5, irr-A3-4)	(1,3) : 1 x (irr-A4-5, irr-C4-8-q)
mdl-(1,2,0)-171-D6DD143EAC26867D	vertices = (vtx-A04-51-n1-1, vtx-C03-89-0-2, vtx-A05-91-0-2)	Δ = 171	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 11 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-171-41A1C198C98C9A59	vertices = (vtx-A04-51-n1-1, vtx-C03-89-0-2, vtx-C03-91-0-2)	Δ = 171	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 12.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)	(1,3) : 1 x (irr-A4-5, irr-C3-6-q)
mdl-(1,2,0)-172-5E3BD1552CD31177	vertices = (vtx-A04-51-n1-1, vtx-C03-89-0-2, vtx-A05-92-0-2)	Δ = 172	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 12 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-173-75E0B3DFCF8840E1	vertices = (vtx-A04-51-n1-1, vtx-A03-61-0-2, vtx-A07-121-0-2)	Δ = 173	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 11 x (irr-A7-8) + 2 x (irr-A7-28)	(1,2) : 1 x (irr-A4-5, irr-A3-4)	(1,3) : 1 x (irr-A4-5, irr-A7-8)
mdl-(1,2,0)-173-AC28C89FFCF4BF4C	vertices = (vtx-A04-51-n1-1, vtx-A04-76-0-2, vtx-A06-106-0-2)	Δ = 173	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 11 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A4-5, irr-A4-5)	(1,3) : 1 x (irr-A4-5, irr-A6-7)
mdl-(1,2,0)-173-630E076AAD6EEFCE	vertices = (vtx-A04-51-n1-1, vtx-C03-89-0-2, vtx-A05-93-0-2)	Δ = 173	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 13 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-173-389D4C2FC80D0875	vertices = (vtx-A04-51-n1-1, vtx-A05-91-0-2, vtx-A05-91-0-2)	Δ = 173	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A5-6) + 2 x (irr-A5-15)	(3) : 11 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-173-FD6D03200640FF2C	vertices = (vtx-A04-51-n1-1, vtx-A05-91-0-2, vtx-C03-91-0-2)	Δ = 173	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A5-6) + 2 x (irr-A5-15)	(3) : 12.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(1,3) : 1 x (irr-A4-5, irr-C3-6-q)
mdl-(1,2,0)-173-BE00FB9A2BD5235A	vertices = (vtx-A04-51-n1-1, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 173	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 12.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 12.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)	(1,3) : 1 x (irr-A4-5, irr-C3-6-q)
mdl-(1,2,0)-174-8EECDF1F4FDC5066	vertices = (vtx-A04-51-n1-1, vtx-A05-91-0-2, vtx-A05-92-0-2)	Δ = 174	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A5-6) + 2 x (irr-A5-15)	(3) : 12 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-174-361F51C52A3750EE	vertices = (vtx-A04-51-n1-1, vtx-C03-91-0-2, vtx-A05-92-0-2)	Δ = 174	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 12.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 12 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-175-14A4980C306BCACA	vertices = (vtx-A04-51-n1-1, vtx-A05-91-0-2, vtx-A05-93-0-2)	Δ = 175	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A5-6) + 2 x (irr-A5-15)	(3) : 13 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-175-0288F6ADE9D85924	vertices = (vtx-A04-51-n1-1, vtx-C03-91-0-2, vtx-A05-93-0-2)	Δ = 175	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 12.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 13 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-175-5F1E4F859C9797C9	vertices = (vtx-A04-51-n1-1, vtx-A05-92-0-2, vtx-A05-92-0-2)	Δ = 175	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 12 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(3) : 12 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-176-27CE9F8BD7E971D1	vertices = (vtx-A04-51-n1-1, vtx-A05-92-0-2, vtx-A05-93-0-2)	Δ = 176	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 12 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(3) : 13 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-177-6FFF796021B3B78A	vertices = (vtx-A04-51-n1-1, vtx-A05-93-0-2, vtx-A05-93-0-2)	Δ = 177	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 13 x (irr-A5-6) + 1 x (irr-A5-20-q)	(3) : 13 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,2,0)-181-F3CAE09A3308ABAB	vertices = (vtx-A04-51-n1-1, vtx-A04-76-0-2, vtx-C04-119-0-2)	Δ = 181	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-10)	(2) : 11 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 11 x (irr-C4-8-q) + 1 x (irr-C4-27)	(1,2) : 1 x (irr-A4-5, irr-A4-5)	(1,3) : 1 x (irr-A4-5, irr-C4-8-q)
mdl-(1,2,0)-181-4487EE96BE07D33C	vertices = (vtx-A04-51-n1-1, vtx-C03-89-0-2, vtx-A06-106-0-2)	Δ = 181	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-10)	(2) : 11 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 11 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)	(1,3) : 1 x (irr-A4-5, irr-A6-7)
mdl-(1,2,0)-183-E6A66F8B1F9F907A	vertices = (vtx-A04-51-n1-1, vtx-A03-61-0-2, vtx-A08-136-0-2)	Δ = 183	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-10)	(2) : 11 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 11 x (irr-A8-9) + 2 x (irr-A8-36)	(1,2) : 1 x (irr-A4-5, irr-A3-4)	(1,3) : 1 x (irr-A4-5, irr-A8-9)
mdl-(1,2,0)-183-8363CFC7E593A607	vertices = (vtx-A04-51-n1-1, vtx-A04-76-0-2, vtx-A07-121-0-2)	Δ = 183	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-10)	(2) : 11 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 11 x (irr-A7-8) + 2 x (irr-A7-28)	(1,2) : 1 x (irr-A4-5, irr-A4-5)	(1,3) : 1 x (irr-A4-5, irr-A7-8)
mdl-(1,2,0)-183-2BD952F9E4572C54	vertices = (vtx-A04-51-n1-1, vtx-A05-91-0-2, vtx-A06-106-0-2)	Δ = 183	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-10)	(2) : 11 x (irr-A5-6) + 2 x (irr-A5-15)	(3) : 11 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(1,3) : 1 x (irr-A4-5, irr-A6-7)
mdl-(1,2,0)-183-BA7C0D2F077A0591	vertices = (vtx-A04-51-n1-1, vtx-C03-91-0-2, vtx-A06-106-0-2)	Δ = 183	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-10)	(2) : 12.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 11 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)	(1,3) : 1 x (irr-A4-5, irr-A6-7)
mdl-(1,2,0)-184-E4BE9905B36DA2ED	vertices = (vtx-A04-51-n1-1, vtx-A05-92-0-2, vtx-A06-106-0-2)	Δ = 184	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-10)	(2) : 12 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(3) : 11 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(1,3) : 1 x (irr-A4-5, irr-A6-7)
mdl-(1,2,0)-185-31555E2F62357CCE	vertices = (vtx-A04-51-n1-1, vtx-A05-93-0-2, vtx-A06-106-0-2)	Δ = 185	bI-odd = ([[3,1],[0,-1],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-10)	(2) : 13 x (irr-A5-6) + 1 x (irr-A5-20-q)	(3) : 11 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(1,3) : 1 x (irr-A4-5, irr-A6-7)
mdl-(1,2,0)-111-1DE61A939CEA4A5C	vertices = (vtx-A05-37-n2-0, vtx-A03-61-0-2, vtx-A03-61-0-2)	Δ = 111	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 4 x (irr-A5-6)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-A3-4)
mdl-(1,2,0)-120-EBF229F2D51F2DE6	vertices = (vtx-A05-37-n2-0, vtx-A03-61-0-2, vtx-A04-76-0-2)	Δ = 120	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 3 x (irr-A5-6)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-A4-5)
mdl-(1,2,0)-127-38199A1C44E19B0F	vertices = (vtx-A05-37-n2-0, vtx-A03-61-0-2, vtx-C03-89-0-2)	Δ = 127	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A5-6)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(1,2,0)-129-A12B9FA18A80FEB6	vertices = (vtx-A05-37-n2-0, vtx-A03-61-0-2, vtx-A05-91-0-2)	Δ = 129	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A5-6)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 10 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,2,0)-129-37FBD0D88597F6A5	vertices = (vtx-A05-37-n2-0, vtx-A03-61-0-2, vtx-C03-91-0-2)	Δ = 129	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A5-6)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 11.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(1,2,0)-129-DDE679C4C2BE68F7	vertices = (vtx-A05-37-n2-0, vtx-A04-76-0-2, vtx-A04-76-0-2)	Δ = 129	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A5-6)	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A5-6, irr-A4-5)	(1,3) : 1 x (irr-A5-6, irr-A4-5)
mdl-(1,2,0)-130-337AB6DE7860F5CF	vertices = (vtx-A05-37-n2-0, vtx-A03-61-0-2, vtx-A05-92-0-2)	Δ = 130	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A5-6)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 11 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,2,0)-131-F295BA6972F334CE	vertices = (vtx-A05-37-n2-0, vtx-A03-61-0-2, vtx-A05-93-0-2)	Δ = 131	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 2 x (irr-A5-6)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 12 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,2,0)-136-EC156675CBB84400	vertices = (vtx-A05-37-n2-0, vtx-A04-76-0-2, vtx-C03-89-0-2)	Δ = 136	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A5-6)	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A5-6, irr-A4-5)	(1,3) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(1,2,0)-138-4A45F525D95A4580	vertices = (vtx-A05-37-n2-0, vtx-A03-61-0-2, vtx-A06-106-0-2)	Δ = 138	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A5-6)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 10 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-A6-7)
mdl-(1,2,0)-138-61385A692B2FF8B5	vertices = (vtx-A05-37-n2-0, vtx-A04-76-0-2, vtx-A05-91-0-2)	Δ = 138	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A5-6)	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 10 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A4-5)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,2,0)-138-3E3C3BFA1D11F9C5	vertices = (vtx-A05-37-n2-0, vtx-A04-76-0-2, vtx-C03-91-0-2)	Δ = 138	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A5-6)	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 11.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A5-6, irr-A4-5)	(1,3) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(1,2,0)-139-8D886EB07AFE098C	vertices = (vtx-A05-37-n2-0, vtx-A04-76-0-2, vtx-A05-92-0-2)	Δ = 139	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A5-6)	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 11 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A4-5)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,2,0)-140-FD80F48BDAE0DC2F	vertices = (vtx-A05-37-n2-0, vtx-A04-76-0-2, vtx-A05-93-0-2)	Δ = 140	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(1) : 1 x (irr-A5-6)	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 12 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A5-6, irr-A4-5)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,2,0)-143-6FD1657437A866E9	vertices = (vtx-A05-37-n2-0, vtx-C03-89-0-2, vtx-C03-89-0-2)	Δ = 143	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A5-6, irr-C3-6-q)	(1,3) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(1,2,0)-145-490F6B7553F3F604	vertices = (vtx-A05-37-n2-0, vtx-A03-61-0-2, vtx-C04-119-0-2)	Δ = 145	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 10 x (irr-C4-8-q) + 1 x (irr-C4-27)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-C4-8-q)
mdl-(1,2,0)-145-5C647FAE19735FED	vertices = (vtx-A05-37-n2-0, vtx-C03-89-0-2, vtx-A05-91-0-2)	Δ = 145	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 10 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-C3-6-q)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,2,0)-145-FE74383330145D2B	vertices = (vtx-A05-37-n2-0, vtx-C03-89-0-2, vtx-C03-91-0-2)	Δ = 145	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 11.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A5-6, irr-C3-6-q)	(1,3) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(1,2,0)-146-48A03DC27F8DDAD8	vertices = (vtx-A05-37-n2-0, vtx-C03-89-0-2, vtx-A05-92-0-2)	Δ = 146	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 11 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-C3-6-q)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,2,0)-147-43C3572F98835A57	vertices = (vtx-A05-37-n2-0, vtx-A03-61-0-2, vtx-A07-121-0-2)	Δ = 147	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 10 x (irr-A7-8) + 2 x (irr-A7-28)	(1,2) : 1 x (irr-A5-6, irr-A3-4)	(1,3) : 1 x (irr-A5-6, irr-A7-8)
mdl-(1,2,0)-147-6385A374224FB623	vertices = (vtx-A05-37-n2-0, vtx-A04-76-0-2, vtx-A06-106-0-2)	Δ = 147	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 10 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A5-6, irr-A4-5)	(1,3) : 1 x (irr-A5-6, irr-A6-7)
mdl-(1,2,0)-147-97CBABB6D90E12B4	vertices = (vtx-A05-37-n2-0, vtx-C03-89-0-2, vtx-A05-93-0-2)	Δ = 147	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 12 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A5-6, irr-C3-6-q)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,2,0)-147-B8DC7DD53D4D65B9	vertices = (vtx-A05-37-n2-0, vtx-A05-91-0-2, vtx-A05-91-0-2)	Δ = 147	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1],[0,1]])	(2) : 10 x (irr-A5-6) + 2 x (irr-A5-15)	(3) : 10 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A5-6)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
