vtx-G02-n7-n3-n1	Δ = -7	bi.bi = -3	b0.bi = -1	hypers = 1 x (irr-G2-7)
vtx-G02-483-185-47-b	Δ = 483	bi.bi = 185	b0.bi = 47	hypers = 30 x (irr-G2-7) + 15 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-483-243-63	Δ = 483	bi.bi = 243	b0.bi = 63	hypers = 3 x (irr-G2-7) + 1 x (irr-G2-14) + 10 x (irr-G2-27) + 3 x (irr-G2-64)
vtx-G02-484-300-70	Δ = 484	bi.bi = 300	b0.bi = 70	hypers = 2 x (irr-G2-7) + 4 x (irr-G2-14) + 4 x (irr-G2-27) + 5 x (irr-G2-64)
vtx-G02-485-75-35	Δ = 485	bi.bi = 75	b0.bi = 35	hypers = 40 x (irr-G2-7) + 6 x (irr-G2-14) + 5 x (irr-G2-27)
vtx-G02-486-108-42	Δ = 486	bi.bi = 108	b0.bi = 42	hypers = 27 x (irr-G2-7) + 1 x (irr-G2-14) + 11 x (irr-G2-27)
vtx-G02-486-243-63	Δ = 486	bi.bi = 243	b0.bi = 63	hypers = 1 x (irr-G2-7) + 2 x (irr-G2-14) + 12 x (irr-G2-27) + 1 x (irr-G2-64) + 1 x (irr-G2-77a)
vtx-G02-487-147-49	Δ = 487	bi.bi = 147	b0.bi = 49	hypers = 11 x (irr-G2-7) + 18 x (irr-G2-14) + 4 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-487-300-70	Δ = 487	bi.bi = 300	b0.bi = 70	hypers = 5 x (irr-G2-14) + 6 x (irr-G2-27) + 3 x (irr-G2-64) + 1 x (irr-G2-77a)
vtx-G02-488-192-56	Δ = 488	bi.bi = 192	b0.bi = 56	hypers = 4 x (irr-G2-7) + 17 x (irr-G2-14) + 4 x (irr-G2-27) + 2 x (irr-G2-64)
vtx-G02-490-180-46-a	Δ = 490	bi.bi = 180	b0.bi = 46	hypers = 35 x (irr-G2-7) + 13 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-490-300-70	Δ = 490	bi.bi = 300	b0.bi = 70	hypers = 5 x (irr-G2-7) + 1 x (irr-G2-14) + 5 x (irr-G2-27) + 5 x (irr-G2-64)
vtx-G02-491-75-35	Δ = 491	bi.bi = 75	b0.bi = 35	hypers = 43 x (irr-G2-7) + 3 x (irr-G2-14) + 6 x (irr-G2-27)
vtx-G02-491-192-56	Δ = 491	bi.bi = 192	b0.bi = 56	hypers = 2 x (irr-G2-7) + 18 x (irr-G2-14) + 6 x (irr-G2-27) + 1 x (irr-G2-77a)
vtx-G02-492-432-84	Δ = 492	bi.bi = 432	b0.bi = 84	hypers = 4 x (irr-G2-7) + 3 x (irr-G2-14) + 2 x (irr-G2-64) + 4 x (irr-G2-77a)
vtx-G02-496-84-34	Δ = 496	bi.bi = 84	b0.bi = 34	hypers = 56 x (irr-G2-7) + 2 x (irr-G2-27) + 1 x (irr-G2-64)
vtx-G02-497-21-23	Δ = 497	bi.bi = 21	b0.bi = 23	hypers = 73 x (irr-G2-7)
vtx-G02-497-175-45-b	Δ = 497	bi.bi = 175	b0.bi = 45	hypers = 40 x (irr-G2-7) + 11 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-504-170-44	Δ = 504	bi.bi = 170	b0.bi = 44	hypers = 45 x (irr-G2-7) + 9 x (irr-G2-14) + 1 x (irr-G2-77b)
vtx-G02-518-22-24	Δ = 518	bi.bi = 22	b0.bi = 24	hypers = 76 x (irr-G2-7)
vtx-G02-539-23-25	Δ = 539	bi.bi = 23	b0.bi = 25	hypers = 79 x (irr-G2-7)
vtx-G02-560-24-26	Δ = 560	bi.bi = 24	b0.bi = 26	hypers = 82 x (irr-G2-7)
vtx-G02-581-25-27	Δ = 581	bi.bi = 25	b0.bi = 27	hypers = 85 x (irr-G2-7)
vtx-G02-596-132-50	Δ = 596	bi.bi = 132	b0.bi = 50	hypers = 34 x (irr-G2-7) + 22 x (irr-G2-14) + 1 x (irr-G2-64)
vtx-G02-602-26-28	Δ = 602	bi.bi = 26	b0.bi = 28	hypers = 88 x (irr-G2-7)
vtx-G02-644-28-30	Δ = 644	bi.bi = 28	b0.bi = 30	hypers = 94 x (irr-G2-7)
